2018-04-19,1543.2199707031,1568.5200195312,1539.0600585938,1556.9100341797,up
2018-04-20,1561.1999511719,1561.1999511719,1516.0899658203,1527.4899902344,down
2018-04-23,1546.6899414062,1548.0,1503.4100341797,1517.8599853516,down
2018-04-24,1535.8000488281,1539.5,1448.4499511719,1460.0899658203,down
2018-04-25,1458.0,1469.9899902344,1415.0200195312,1460.1700439453,up
2018-04-26,1485.0100097656,1529.4200439453,1478.5,1517.9599609375,up
2018-04-27,1634.0100097656,1638.0999755859,1567.3900146484,1572.6199951172,up
2018-04-30,1582.5,1596.0,1560.9399414062,1566.1300048828,down
2018-05-01,1563.2199707031,1585.0,1552.1800537109,1582.2600097656,up
2018-05-02,1580.9799804688,1588.5,1566.3599853516,1569.6800537109,down
2018-05-03,1560.0100097656,1574.8000488281,1546.0200195312,1572.0799560547,up
2018-05-04,1562.4499511719,1584.9000244141,1562.1899414062,1580.9499511719,up
2018-05-07,1589.3399658203,1606.9499511719,1587.8299560547,1600.1400146484,up
2018-05-08,1595.0,1596.8800048828,1582.5100097656,1592.3900146484,down
2018-05-09,1600.0,1608.0,1592.0,1608.0,up
2018-05-10,1608.4799804688,1615.5999755859,1603.4399414062,1609.0799560547,up
2018-05-11,1610.9899902344,1611.0999755859,1597.8900146484,1602.9100341797,down
2018-05-14,1604.0,1611.1800537109,1600.0500488281,1601.5400390625,down
2018-05-15,1587.8000488281,1587.8000488281,1565.2199707031,1576.1199951172,down
2018-05-16,1577.5,1594.4300537109,1576.6700439453,1587.2800292969,up
2018-05-17,1580.5600585938,1594.0400390625,1573.0,1581.7600097656,down
2018-05-18,1581.3299560547,1583.5899658203,1572.0999755859,1574.3699951172,down
2018-05-21,1585.0,1592.0500488281,1575.0,1585.4599609375,up
2018-05-22,1589.8900146484,1589.8900146484,1575.25,1581.4000244141,down
2018-05-23,1571.0500488281,1601.8599853516,1566.3399658203,1601.8599853516,up
2018-05-24,1598.0300292969,1608.2399902344,1588.3800048828,1603.0699462891,up
2018-05-25,1603.0,1614.1199951172,1600.4499511719,1610.1500244141,up
2018-05-29,1600.7099609375,1621.7900390625,1600.1500244141,1612.8699951172,up
2018-05-30,1618.0999755859,1626.0,1612.9300537109,1624.8900146484,up
2018-05-31,1623.0,1635.0,1621.3499755859,1629.6199951172,up
2018-06-01,1637.0300292969,1646.7299804688,1635.0899658203,1641.5400390625,up
2018-06-04,1648.9000244141,1665.6800537109,1645.4899902344,1665.2700195312,up
2018-06-05,1672.9899902344,1699.0,1670.0600585938,1696.3499755859,up
2018-06-06,1704.5100097656,1714.5,1686.4699707031,1695.75,down
2018-06-07,1698.5600585938,1699.9000244141,1676.1099853516,1689.3000488281,down
2018-06-08,1681.1199951172,1689.4399414062,1673.0100097656,1683.9899902344,down
2018-06-11,1681.5100097656,1694.2399902344,1680.5899658203,1689.1199951172,up
2018-06-12,1693.0,1699.5100097656,1691.5200195312,1698.75,up
2018-06-13,1702.8100585938,1713.75,1700.1199951172,1704.8599853516,up
2018-06-14,1713.4799804688,1724.8000488281,1708.8699951172,1723.8599853516,up
2018-06-15,1714.0,1720.8699951172,1708.5200195312,1715.9699707031,down
2018-06-18,1706.2600097656,1726.7399902344,1702.5600585938,1723.7900390625,up
2018-06-19,1709.0400390625,1736.1099853516,1700.3900146484,1734.7800292969,up
2018-06-20,1742.5,1762.9300537109,1741.3599853516,1750.0799560547,up
2018-06-21,1760.0,1763.0999755859,1717.5600585938,1730.2199707031,down
2018-06-22,1742.6199951172,1743.0,1711.9000244141,1715.6700439453,down
2018-06-25,1702.5100097656,1705.0,1646.3100585938,1663.1500244141,down
2018-06-26,1672.3699951172,1701.5699462891,1663.3399658203,1691.0899658203,up
2018-06-27,1708.1099853516,1711.9499511719,1660.0,1660.5100097656,down
2018-06-28,1672.5400390625,1705.5,1661.1700439453,1701.4499511719,up
2018-06-29,1717.0,1723.4100341797,1694.3199462891,1699.8000488281,down
2018-07-02,1682.6999511719,1713.8900146484,1678.0600585938,1713.7800292969,up
2018-07-03,1723.9599609375,1725.0,1692.4799804688,1693.9599609375,down
2018-07-05,1705.3800048828,1710.6899414062,1682.1500244141,1699.7299804688,up
2018-07-06,1696.0,1715.2700195312,1691.6700439453,1710.6300048828,up
2018-07-09,1724.0500488281,1739.5600585938,1716.2299804688,1739.0200195312,up
2018-07-10,1738.5300292969,1750.0,1731.0,1743.0699462891,up
2018-07-11,1737.9899902344,1756.9599609375,1734.0,1755.0,up
2018-07-12,1764.5100097656,1798.0,1762.1800537109,1796.6199951172,up
2018-07-13,1803.9300537109,1815.3000488281,1795.2299804688,1813.0300292969,up
2018-07-16,1821.9499511719,1841.9499511719,1814.4499511719,1822.4899902344,up
2018-07-17,1811.5600585938,1851.6899414062,1797.3800048828,1843.9300537109,up
2018-07-18,1848.0,1858.8800048828,1831.2700195312,1842.9200439453,down
2018-07-19,1829.4599609375,1841.0,1811.2700195312,1812.9699707031,down
2018-07-20,1825.0100097656,1834.8399658203,1810.0600585938,1813.6999511719,up
2018-07-23,1812.2099609375,1819.0,1769.9899902344,1802.0,down
2018-07-24,1829.0100097656,1840.0,1809.3800048828,1829.2399902344,up
2018-07-25,1829.3000488281,1863.8399658203,1822.6400146484,1863.6099853516,up
2018-07-26,1839.0,1844.6800537109,1804.5,1808.0,down
2018-07-27,1876.0500488281,1880.0500488281,1806.5300292969,1817.2700195312,up
2018-07-30,1827.3299560547,1829.5,1766.0200195312,1779.2199707031,down
2018-07-31,1786.4899902344,1801.8299560547,1739.3199462891,1777.4399414062,down
